id,lv,profession_id,name,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res
1652,2,30023,王牌教授,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1653,3,30023,王牌教授,521,28,14,5,9,9,10,9,0,0,0,0,0,0,0,0,0,0
1654,4,30023,王牌教授,574,35,18,5,12,12,13,12,0,0,0,0,0,0,0,0,0,0
1655,5,30023,王牌教授,825,65,29,5,15,16,25,15,0,0,0,0,0,0,0,0,0,0
1656,6,30023,王牌教授,918,78,34,5,18,19,31,18,0,0,0,0,0,0,0,0,0,0
1657,7,30023,王牌教授,1019,92,40,5,21,22,37,21,0,0,0,0,0,0,0,0,0,0
1658,8,30023,王牌教授,1129,108,47,5,24,25,43,24,0,0,0,0,0,0,0,0,0,0
1659,9,30023,王牌教授,1249,125,54,5,27,28,50,27,0,0,0,0,0,0,0,0,0,0
1660,10,30023,王牌教授,1596,174,76,5,30,32,54,30,0,0,0,0,0,0,0,0,0,0
1661,11,30023,王牌教授,1753,197,85,5,33,35,60,33,0,0,0,0,0,0,0,0,0,0
1662,12,30023,王牌教授,1921,222,96,5,36,38,67,36,0,0,0,0,0,0,0,0,0,0
1663,13,30023,王牌教授,2099,249,107,5,39,41,72,39,0,0,0,0,0,0,0,0,0,0
1664,14,30023,王牌教授,2289,279,119,5,42,44,80,42,0,0,0,0,0,0,0,0,0,0
1665,15,30023,王牌教授,2841,360,154,5,45,48,86,45,0,0,0,0,0,0,0,0,0,0
1666,16,30023,王牌教授,3075,397,169,5,48,51,93,48,0,0,0,0,0,0,0,0,0,0
1667,17,30023,王牌教授,3322,437,185,5,51,54,99,51,0,0,0,0,0,0,0,0,0,0
1668,18,30023,王牌教授,3582,479,202,5,54,57,108,54,0,0,0,0,0,0,0,0,0,0
1669,19,30023,王牌教授,3853,523,221,5,57,61,114,57,0,0,0,0,0,0,0,0,0,0
1670,20,30023,王牌教授,4943,699,278,5,60,66,136,60,0,0,0,0,0,0,0,0,0,0
1671,21,30023,王牌教授,5286,757,300,5,63,69,143,63,0,0,0,0,0,0,0,0,0,0
1672,22,30023,王牌教授,5643,819,324,5,66,72,150,66,0,0,0,0,0,0,0,0,0,0
1673,23,30023,王牌教授,6015,884,348,5,69,76,159,69,0,0,0,0,0,0,0,0,0,0
1674,24,30023,王牌教授,6401,952,374,5,72,79,168,72,0,0,0,0,0,0,0,0,0,0
1675,25,30023,王牌教授,7515,1137,446,5,75,83,177,75,0,0,0,0,0,0,0,0,0,0
1676,26,30023,王牌教授,7960,1218,476,5,78,86,184,78,0,0,0,0,0,0,0,0,0,0
1677,27,30023,王牌教授,8420,1303,508,5,81,89,195,81,0,0,0,0,0,0,0,0,0,0
1678,28,30023,王牌教授,8895,1391,541,5,84,93,203,84,0,0,0,0,0,0,0,0,0,0
1679,29,30023,王牌教授,9387,1484,575,5,87,96,214,87,0,0,0,0,0,0,0,0,0,0
1680,30,30023,王牌教授,11534,1877,687,5,90,102,246,90,0,0,0,0,0,0,0,0,0,0
1681,31,30023,王牌教授,12122,1992,728,5,93,106,254,93,0,0,0,0,0,0,0,0,0,0
1682,32,30023,王牌教授,12710,2107,769,5,96,110,262,96,0,0,0,0,0,0,0,0,0,0
1683,33,30023,王牌教授,13298,2222,810,5,99,114,270,99,0,0,0,0,0,0,0,0,0,0
1684,34,30023,王牌教授,13886,2337,851,5,102,118,278,102,0,0,0,0,0,0,0,0,0,0
1685,35,30023,王牌教授,14474,2452,892,5,105,122,286,105,0,0,0,0,0,0,0,0,0,0
1686,36,30023,王牌教授,15062,2567,933,5,108,126,294,108,0,0,0,0,0,0,0,0,0,0
1687,37,30023,王牌教授,15650,2682,974,5,111,130,302,111,0,0,0,0,0,0,0,0,0,0
1688,38,30023,王牌教授,16238,2797,1015,5,114,134,310,114,0,0,0,0,0,0,0,0,0,0
1689,39,30023,王牌教授,16826,2912,1056,5,117,138,318,117,0,0,0,0,0,0,0,0,0,0
1690,40,30023,王牌教授,17414,3027,1097,5,120,142,326,120,0,0,0,0,0,0,0,0,0,0
1691,41,30023,王牌教授,18002,3142,1138,5,123,146,334,123,0,0,0,0,0,0,0,0,0,0
1692,42,30023,王牌教授,18590,3257,1179,5,126,150,342,126,0,0,0,0,0,0,0,0,0,0
1693,43,30023,王牌教授,19178,3372,1220,5,129,154,350,129,0,0,0,0,0,0,0,0,0,0
1694,44,30023,王牌教授,19766,3487,1261,5,132,158,358,132,0,0,0,0,0,0,0,0,0,0
1695,45,30023,王牌教授,20354,3602,1302,5,135,162,366,135,0,0,0,0,0,0,0,0,0,0
1696,46,30023,王牌教授,20942,3717,1343,5,138,166,374,138,0,0,0,0,0,0,0,0,0,0
1697,47,30023,王牌教授,21530,3832,1384,5,141,170,382,141,0,0,0,0,0,0,0,0,0,0
1698,48,30023,王牌教授,22118,3947,1425,5,144,174,390,144,0,0,0,0,0,0,0,0,0,0
1699,49,30023,王牌教授,22706,4062,1466,5,147,178,398,147,0,0,0,0,0,0,0,0,0,0
1700,50,30023,王牌教授,23294,4177,1507,5,150,182,406,150,0,0,0,0,0,0,0,0,0,0
1701,1,30024,传奇院士,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1702,2,30024,传奇院士,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1703,3,30024,传奇院士,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1704,4,30024,传奇院士,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1705,5,30024,传奇院士,858,68,29,5,15,16,27,15,0,0,0,0,0,0,0,0,0,0
1706,6,30024,传奇院士,956,82,35,5,18,19,33,18,0,0,0,0,0,0,0,0,0,0
1707,7,30024,传奇院士,1062,97,41,5,21,22,40,21,0,0,0,0,0,0,0,0,0,0
1708,8,30024,传奇院士,1178,114,48,5,24,26,46,24,0,0,0,0,0,0,0,0,0,0
1709,9,30024,传奇院士,1304,132,55,5,27,29,52,27,0,0,0,0,0,0,0,0,0,0
1710,10,30024,传奇院士,1668,184,77,5,30,32,58,30,0,0,0,0,0,0,0,0,0,0
1711,11,30024,传奇院士,1834,209,87,5,33,35,64,33,0,0,0,0,0,0,0,0,0,0
1712,12,30024,传奇院士,2012,236,98,5,36,39,72,36,0,0,0,0,0,0,0,0,0,0
1713,13,30024,传奇院士,2202,265,109,5,39,42,79,39,0,0,0,0,0,0,0,0,0,0
1714,14,30024,传奇院士,2403,296,122,5,42,45,88,42,0,0,0,0,0,0,0,0,0,0
1715,15,30024,传奇院士,2985,384,157,5,45,49,95,45,0,0,0,0,0,0,0,0,0,0
1716,16,30024,传奇院士,3235,423,173,5,48,52,101,48,0,0,0,0,0,0,0,0,0,0
1717,17,30024,传奇院士,3498,466,189,5,51,55,110,51,0,0,0,0,0,0,0,0,0,0
1718,18,30024,传奇院士,3775,511,207,5,54,59,117,54,0,0,0,0,0,0,0,0,0,0
1719,19,30024,传奇院士,4066,559,225,5,57,62,125,57,0,0,0,0,0,0,0,0,0,0
1720,20,30024,传奇院士,5305,762,286,5,60,68,154,60,0,0,0,0,0,0,0,0,0,0
1721,21,30024,传奇院士,5678,827,309,5,63,71,162,63,0,0,0,0,0,0,0,0,0,0
1722,22,30024,传奇院士,6066,895,333,5,66,75,172,66,0,0,0,0,0,0,0,0,0,0
1723,23,30024,传奇院士,6471,967,359,5,69,78,180,69,0,0,0,0,0,0,0,0,0,0
1724,24,30024,传奇院士,6892,1042,385,5,72,82,191,72,0,0,0,0,0,0,0,0,0,0
1725,25,30024,传奇院士,8099,1247,459,5,75,85,201,75,0,0,0,0,0,0,0,0,0,0
1726,26,30024,传奇院士,8585,1336,491,5,78,89,211,78,0,0,0,0,0,0,0,0,0,0
1727,27,30024,传奇院士,9089,1431,524,5,81,92,224,81,0,0,0,0,0,0,0,0,0,0
1728,28,30024,传奇院士,9609,1529,558,5,84,96,234,84,0,0,0,0,0,0,0,0,0,0
1729,29,30024,传奇院士,10149,1633,594,5,87,99,243,87,0,0,0,0,0,0,0,0,0,0
1730,30,30024,传奇院士,12664,2100,715,5,90,107,287,90,0,0,0,0,0,0,0,0,0,0
1731,31,30024,传奇院士,13319,2231,757,5,93,110,299,93,0,0,0,0,0,0,0,0,0,0
1732,32,30024,传奇院士,13994,2368,802,5,96,114,312,96,0,0,0,0,0,0,0,0,0,0
1733,33,30024,传奇院士,14688,2511,848,5,99,118,324,99,0,0,0,0,0,0,0,0,0,0
1734,34,30024,传奇院士,15400,2659,895,5,102,122,341,102,0,0,0,0,0,0,0,0,0,0
1735,35,30024,传奇院士,17443,3049,1023,5,105,125,354,105,0,0,0,0,0,0,0,0,0,0
1736,36,30024,传奇院士,18234,3219,1077,5,108,129,367,108,0,0,0,0,0,0,0,0,0,0
1737,37,30024,传奇院士,19045,3395,1133,5,111,133,380,111,0,0,0,0,0,0,0,0,0,0
1738,38,30024,传奇院士,19874,3578,1191,5,114,137,393,114,0,0,0,0,0,0,0,0,0,0
1739,39,30024,传奇院士,20724,3768,1251,5,117,141,406,117,0,0,0,0,0,0,0,0,0,0
1740,40,30024,传奇院士,25098,4681,1463,5,120,150,475,120,0,0,0,0,0,0,0,0,0,0
1741,41,30024,传奇院士,26097,4914,1532,5,123,154,492,123,0,0,0,0,0,0,0,0,0,0
1742,42,30024,传奇院士,27116,5156,1604,5,126,158,507,126,0,0,0,0,0,0,0,0,0,0
1743,43,30024,传奇院士,28154,5406,1677,5,129,162,522,129,0,0,0,0,0,0,0,0,0,0
1744,44,30024,传奇院士,29211,5664,1753,5,132,166,540,132,0,0,0,0,0,0,0,0,0,0
1745,45,30024,传奇院士,32283,6328,1954,5,135,170,556,135,0,0,0,0,0,0,0,0,0,0
1746,46,30024,传奇院士,33424,6616,2039,5,138,174,574,138,0,0,0,0,0,0,0,0,0,0
1747,47,30024,传奇院士,34584,6914,2125,5,141,178,594,141,0,0,0,0,0,0,0,0,0,0
1748,48,30024,传奇院士,35763,7220,2214,5,144,182,610,144,0,0,0,0,0,0,0,0,0,0
1749,49,30024,传奇院士,36960,7537,2306,5,147,186,629,147,0,0,0,0,0,0,0,0,0,0
1750,50,30024,传奇院士,40467,8342,2547,5,150,191,645,150,0,0,0,0,0,0,0,0,0,0
1751,1,30031,修士,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1752,2,30031,修士,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1753,3,30031,修士,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1754,4,30031,修士,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1755,5,30031,修士,801,56,28,5,15,17,20,15,0,0,0,0,0,0,0,0,0,0
1756,6,30031,修士,890,67,34,5,18,21,23,18,0,0,0,0,0,0,0,0,0,0
1757,7,30031,修士,979,78,40,5,21,25,26,21,0,0,0,0,0,0,0,0,0,0
1758,8,30031,修士,1068,89,46,5,24,29,29,24,0,0,0,0,0,0,0,0,0,0
1759,9,30031,修士,1157,100,52,5,27,33,32,27,0,0,0,0,0,0,0,0,0,0
1760,10,30031,修士,1246,111,58,5,30,37,35,30,0,0,0,0,0,0,0,0,0,0
1761,11,30031,修士,1335,122,64,5,33,41,38,33,0,0,0,0,0,0,0,0,0,0
1762,12,30031,修士,1424,133,70,5,36,45,41,36,0,0,0,0,0,0,0,0,0,0
1763,13,30031,修士,1513,144,76,5,39,49,44,39,0,0,0,0,0,0,0,0,0,0
1764,14,30031,修士,1602,155,82,5,42,53,47,42,0,0,0,0,0,0,0,0,0,0
1765,15,30031,修士,1691,166,88,5,45,57,50,45,0,0,0,0,0,0,0,0,0,0
1766,16,30031,修士,1780,177,94,5,48,61,53,48,0,0,0,0,0,0,0,0,0,0
1767,17,30031,修士,1869,188,100,5,51,65,56,51,0,0,0,0,0,0,0,0,0,0
1768,18,30031,修士,1958,199,106,5,54,69,59,54,0,0,0,0,0,0,0,0,0,0
1769,19,30031,修士,2047,210,112,5,57,73,62,57,0,0,0,0,0,0,0,0,0,0
1770,20,30031,修士,2136,221,118,5,60,77,65,60,0,0,0,0,0,0,0,0,0,0
1771,21,30031,修士,2225,232,124,5,63,81,68,63,0,0,0,0,0,0,0,0,0,0
1772,22,30031,修士,2314,243,130,5,66,85,71,66,0,0,0,0,0,0,0,0,0,0
1773,23,30031,修士,2403,254,136,5,69,89,74,69,0,0,0,0,0,0,0,0,0,0
1774,24,30031,修士,2492,265,142,5,72,93,77,72,0,0,0,0,0,0,0,0,0,0
1775,25,30031,修士,2581,276,148,5,75,97,80,75,0,0,0,0,0,0,0,0,0,0
1776,26,30031,修士,2670,287,154,5,78,101,83,78,0,0,0,0,0,0,0,0,0,0
1777,27,30031,修士,2759,298,160,5,81,105,86,81,0,0,0,0,0,0,0,0,0,0
1778,28,30031,修士,2848,309,166,5,84,109,89,84,0,0,0,0,0,0,0,0,0,0
1779,29,30031,修士,2937,320,172,5,87,113,92,87,0,0,0,0,0,0,0,0,0,0
1780,30,30031,修士,3026,331,178,5,90,117,95,90,0,0,0,0,0,0,0,0,0,0
1781,31,30031,修士,3115,342,184,5,93,121,98,93,0,0,0,0,0,0,0,0,0,0
1782,32,30031,修士,3204,353,190,5,96,125,101,96,0,0,0,0,0,0,0,0,0,0
1783,33,30031,修士,3293,364,196,5,99,129,104,99,0,0,0,0,0,0,0,0,0,0
1784,34,30031,修士,3382,375,202,5,102,133,107,102,0,0,0,0,0,0,0,0,0,0
1785,35,30031,修士,3471,386,208,5,105,137,110,105,0,0,0,0,0,0,0,0,0,0
1786,36,30031,修士,3560,397,214,5,108,141,113,108,0,0,0,0,0,0,0,0,0,0
1787,37,30031,修士,3649,408,220,5,111,145,116,111,0,0,0,0,0,0,0,0,0,0
1788,38,30031,修士,3738,419,226,5,114,149,119,114,0,0,0,0,0,0,0,0,0,0
1789,39,30031,修士,3827,430,232,5,117,153,122,117,0,0,0,0,0,0,0,0,0,0
1790,40,30031,修士,3916,441,238,5,120,157,125,120,0,0,0,0,0,0,0,0,0,0
1791,41,30031,修士,4005,452,244,5,123,161,128,123,0,0,0,0,0,0,0,0,0,0
1792,42,30031,修士,4094,463,250,5,126,165,131,126,0,0,0,0,0,0,0,0,0,0
1793,43,30031,修士,4183,474,256,5,129,169,134,129,0,0,0,0,0,0,0,0,0,0
1794,44,30031,修士,4272,485,262,5,132,173,137,132,0,0,0,0,0,0,0,0,0,0
1795,45,30031,修士,4361,496,268,5,135,177,140,135,0,0,0,0,0,0,0,0,0,0
1796,46,30031,修士,4450,507,274,5,138,181,143,138,0,0,0,0,0,0,0,0,0,0
1797,47,30031,修士,4539,518,280,5,141,185,146,141,0,0,0,0,0,0,0,0,0,0
1798,48,30031,修士,4628,529,286,5,144,189,149,144,0,0,0,0,0,0,0,0,0,0
1799,49,30031,修士,4717,540,292,5,147,193,152,147,0,0,0,0,0,0,0,0,0,0
1800,50,30031,修士,4806,551,298,5,150,197,155,150,0,0,0,0,0,0,0,0,0,0
1801,1,30032,精英修士,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1802,2,30032,精英修士,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1803,3,30032,精英修士,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1804,4,30032,精英修士,574,35,18,5,12,12,13,12,0,0,0,0,0,0,0,0,0,0
1805,5,30032,精英修士,825,57,28,5,15,20,23,15,0,0,0,0,0,0,0,0,0,0
1806,6,30032,精英修士,918,68,34,5,18,24,28,18,0,0,0,0,0,0,0,0,0,0
1807,7,30032,精英修士,1019,80,40,5,21,28,34,21,0,0,0,0,0,0,0,0,0,0
1808,8,30032,精英修士,1129,93,47,5,24,33,39,24,0,0,0,0,0,0,0,0,0,0
1809,9,30032,精英修士,1249,108,54,5,27,37,43,27,0,0,0,0,0,0,0,0,0,0
1810,10,30032,精英修士,1596,149,75,5,30,41,49,30,0,0,0,0,0,0,0,0,0,0
1811,11,30032,精英修士,1753,169,84,5,33,46,55,33,0,0,0,0,0,0,0,0,0,0
1812,12,30032,精英修士,1921,190,95,5,36,50,60,36,0,0,0,0,0,0,0,0,0,0
1813,13,30032,精英修士,2099,212,106,5,39,55,65,39,0,0,0,0,0,0,0,0,0,0
1814,14,30032,精英修士,2289,236,118,5,42,59,72,42,0,0,0,0,0,0,0,0,0,0
1815,15,30032,精英修士,2841,304,152,5,45,64,77,45,0,0,0,0,0,0,0,0,0,0
1816,16,30032,精英修士,3075,334,167,5,48,69,83,48,0,0,0,0,0,0,0,0,0,0
1817,17,30032,精英修士,3322,365,183,5,51,73,90,51,0,0,0,0,0,0,0,0,0,0
1818,18,30032,精英修士,3582,399,199,5,54,79,95,54,0,0,0,0,0,0,0,0,0,0
1819,19,30032,精英修士,3853,434,217,5,57,83,101,57,0,0,0,0,0,0,0,0,0,0
1820,20,30032,精英修士,4943,544,272,5,60,97,118,60,0,0,0,0,0,0,0,0,0,0
1821,21,30032,精英修士,5286,588,294,5,63,101,124,63,0,0,0,0,0,0,0,0,0,0
1822,22,30032,精英修士,5629,632,316,5,66,105,130,66,0,0,0,0,0,0,0,0,0,0
1823,23,30032,精英修士,5972,676,338,5,69,109,136,69,0,0,0,0,0,0,0,0,0,0
1824,24,30032,精英修士,6315,720,360,5,72,113,142,72,0,0,0,0,0,0,0,0,0,0
1825,25,30032,精英修士,6658,764,382,5,75,117,148,75,0,0,0,0,0,0,0,0,0,0
1826,26,30032,精英修士,7001,808,404,5,78,121,154,78,0,0,0,0,0,0,0,0,0,0
1827,27,30032,精英修士,7344,852,426,5,81,125,160,81,0,0,0,0,0,0,0,0,0,0
1828,28,30032,精英修士,7687,896,448,5,84,129,166,84,0,0,0,0,0,0,0,0,0,0
1829,29,30032,精英修士,8030,940,470,5,87,133,172,87,0,0,0,0,0,0,0,0,0,0
1830,30,30032,精英修士,8373,984,492,5,90,137,178,90,0,0,0,0,0,0,0,0,0,0
1831,31,30032,精英修士,8716,1028,514,5,93,141,184,93,0,0,0,0,0,0,0,0,0,0
1832,32,30032,精英修士,9059,1072,536,5,96,145,190,96,0,0,0,0,0,0,0,0,0,0
1833,33,30032,精英修士,9402,1116,558,5,99,149,196,99,0,0,0,0,0,0,0,0,0,0
1834,34,30032,精英修士,9745,1160,580,5,102,153,202,102,0,0,0,0,0,0,0,0,0,0
1835,35,30032,精英修士,10088,1204,602,5,105,157,208,105,0,0,0,0,0,0,0,0,0,0
1836,36,30032,精英修士,10431,1248,624,5,108,161,214,108,0,0,0,0,0,0,0,0,0,0
1837,37,30032,精英修士,10774,1292,646,5,111,165,220,111,0,0,0,0,0,0,0,0,0,0
1838,38,30032,精英修士,11117,1336,668,5,114,169,226,114,0,0,0,0,0,0,0,0,0,0
1839,39,30032,精英修士,11460,1380,690,5,117,173,232,117,0,0,0,0,0,0,0,0,0,0
1840,40,30032,精英修士,11803,1424,712,5,120,177,238,120,0,0,0,0,0,0,0,0,0,0
1841,41,30032,精英修士,12146,1468,734,5,123,181,244,123,0,0,0,0,0,0,0,0,0,0
1842,42,30032,精英修士,12489,1512,756,5,126,185,250,126,0,0,0,0,0,0,0,0,0,0
1843,43,30032,精英修士,12832,1556,778,5,129,189,256,129,0,0,0,0,0,0,0,0,0,0
1844,44,30032,精英修士,13175,1600,800,5,132,193,262,132,0,0,0,0,0,0,0,0,0,0
1845,45,30032,精英修士,13518,1644,822,5,135,197,268,135,0,0,0,0,0,0,0,0,0,0
1846,46,30032,精英修士,13861,1688,844,5,138,201,274,138,0,0,0,0,0,0,0,0,0,0
1847,47,30032,精英修士,14204,1732,866,5,141,205,280,141,0,0,0,0,0,0,0,0,0,0
1848,48,30032,精英修士,14547,1776,888,5,144,209,286,144,0,0,0,0,0,0,0,0,0,0
1849,49,30032,精英修士,14890,1820,910,5,147,213,292,147,0,0,0,0,0,0,0,0,0,0
1850,50,30032,精英修士,15233,1864,932,5,150,217,298,150,0,0,0,0,0,0,0,0,0,0
1851,1,30033,王牌修士,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1852,2,30033,王牌修士,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1853,3,30033,王牌修士,521,28,14,5,9,9,10,9,0,0,0,0,0,0,0,0,0,0
1854,4,30033,王牌修士,574,35,18,5,12,12,13,12,0,0,0,0,0,0,0,0,0,0
1855,5,30033,王牌修士,858,58,29,5,15,22,28,15,0,0,0,0,0,0,0,0,0,0
1856,6,30033,王牌修士,956,69,34,5,18,26,33,18,0,0,0,0,0,0,0,0,0,0
1857,7,30033,王牌修士,1062,81,40,5,21,30,40,21,0,0,0,0,0,0,0,0,0,0
1858,8,30033,王牌修士,1178,94,47,5,24,35,47,24,0,0,0,0,0,0,0,0,0,0
1859,9,30033,王牌修士,1304,109,54,5,27,39,54,27,0,0,0,0,0,0,0,0,0,0
1860,10,30033,王牌修士,1668,151,76,5,30,43,59,30,0,0,0,0,0,0,0,0,0,0
1861,11,30033,王牌修士,1834,171,85,5,33,49,65,33,0,0,0,0,0,0,0,0,0,0
1862,12,30033,王牌修士,2012,192,96,5,36,53,73,36,0,0,0,0,0,0,0,0,0,0
1863,13,30033,王牌修士,2202,215,107,5,39,59,79,39,0,0,0,0,0,0,0,0,0,0
1864,14,30033,王牌修士,2403,239,119,5,42,63,88,42,0,0,0,0,0,0,0,0,0,0
1865,15,30033,王牌修士,2985,308,154,5,45,68,94,45,0,0,0,0,0,0,0,0,0,0
1866,16,30033,王牌修士,3235,339,169,5,48,74,103,48,0,0,0,0,0,0,0,0,0,0
1867,17,30033,王牌修士,3498,371,185,5,51,79,110,51,0,0,0,0,0,0,0,0,0,0
1868,18,30033,王牌修士,3775,405,202,5,54,85,118,54,0,0,0,0,0,0,0,0,0,0
1869,19,30033,王牌修士,4066,441,221,5,57,89,126,57,0,0,0,0,0,0,0,0,0,0
1870,20,30033,王牌修士,5305,556,278,5,60,106,150,60,0,0,0,0,0,0,0,0,0,0
1871,21,30033,王牌修士,5678,601,300,5,63,112,159,63,0,0,0,0,0,0,0,0,0,0
1872,22,30033,王牌修士,6066,648,324,5,66,119,166,66,0,0,0,0,0,0,0,0,0,0
1873,23,30033,王牌修士,6471,697,348,5,69,124,176,69,0,0,0,0,0,0,0,0,0,0
1874,24,30033,王牌修士,6892,748,374,5,72,131,185,72,0,0,0,0,0,0,0,0,0,0
1875,25,30033,王牌修士,8099,891,446,5,75,138,196,75,0,0,0,0,0,0,0,0,0,0
1876,26,30033,王牌修士,8585,952,476,5,78,144,205,78,0,0,0,0,0,0,0,0,0,0
1877,27,30033,王牌修士,9089,1015,508,5,81,151,216,81,0,0,0,0,0,0,0,0,0,0
1878,28,30033,王牌修士,9609,1081,541,5,84,157,226,84,0,0,0,0,0,0,0,0,0,0
1879,29,30033,王牌修士,10149,1150,575,5,87,164,237,87,0,0,0,0,0,0,0,0,0,0
1880,30,30033,王牌修士,12664,1374,687,5,90,191,273,90,0,0,0,0,0,0,0,0,0,0
1881,31,30033,王牌修士,13319,1455,728,5,93,197,284,93,0,0,0,0,0,0,0,0,0,0
1882,32,30033,王牌修士,13974,1536,769,5,96,203,295,96,0,0,0,0,0,0,0,0,0,0
1883,33,30033,王牌修士,14629,1617,810,5,99,209,306,99,0,0,0,0,0,0,0,0,0,0
1884,34,30033,王牌修士,15284,1698,851,5,102,215,317,102,0,0,0,0,0,0,0,0,0,0
1885,35,30033,王牌修士,15939,1779,892,5,105,221,328,105,0,0,0,0,0,0,0,0,0,0
1886,36,30033,王牌修士,16594,1860,933,5,108,227,339,108,0,0,0,0,0,0,0,0,0,0
1887,37,30033,王牌修士,17249,1941,974,5,111,233,350,111,0,0,0,0,0,0,0,0,0,0
1888,38,30033,王牌修士,17904,2022,1015,5,114,239,361,114,0,0,0,0,0,0,0,0,0,0
1889,39,30033,王牌修士,18559,2103,1056,5,117,245,372,117,0,0,0,0,0,0,0,0,0,0
1890,40,30033,王牌修士,19214,2184,1097,5,120,251,383,120,0,0,0,0,0,0,0,0,0,0
1891,41,30033,王牌修士,19869,2265,1138,5,123,257,394,123,0,0,0,0,0,0,0,0,0,0
1892,42,30033,王牌修士,20524,2346,1179,5,126,263,405,126,0,0,0,0,0,0,0,0,0,0
1893,43,30033,王牌修士,21179,2427,1220,5,129,269,416,129,0,0,0,0,0,0,0,0,0,0
1894,44,30033,王牌修士,21834,2508,1261,5,132,275,427,132,0,0,0,0,0,0,0,0,0,0
1895,45,30033,王牌修士,22489,2589,1302,5,135,281,438,135,0,0,0,0,0,0,0,0,0,0
1896,46,30033,王牌修士,23144,2670,1343,5,138,287,449,138,0,0,0,0,0,0,0,0,0,0
1897,47,30033,王牌修士,23799,2751,1384,5,141,293,460,141,0,0,0,0,0,0,0,0,0,0
1898,48,30033,王牌修士,24454,2832,1425,5,144,299,471,144,0,0,0,0,0,0,0,0,0,0
1899,49,30033,王牌修士,25109,2913,1466,5,147,305,482,147,0,0,0,0,0,0,0,0,0,0
1900,50,30033,王牌修士,25764,2994,1507,5,150,311,493,150,0,0,0,0,0,0,0,0,0,0
1901,1,30034,主教,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1902,2,30034,主教,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1903,3,30034,主教,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1904,4,30034,主教,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1905,5,30034,主教,902,58,29,5,15,27,27,15,0,0,0,0,0,0,0,0,0,0
1906,6,30034,主教,1006,70,35,5,18,33,33,18,0,0,0,0,0,0,0,0,0,0
1907,7,30034,主教,1119,82,41,5,21,39,40,21,0,0,0,0,0,0,0,0,0,0
1908,8,30034,主教,1243,96,48,5,24,45,46,24,0,0,0,0,0,0,0,0,0,0
1909,9,30034,主教,1377,111,55,5,27,51,52,27,0,0,0,0,0,0,0,0,0,0
1910,10,30034,主教,1764,154,77,5,30,57,58,30,0,0,0,0,0,0,0,0,0,0
1911,11,30034,主教,1943,174,87,5,33,63,64,33,0,0,0,0,0,0,0,0,0,0
1912,12,30034,主教,2134,195,98,5,36,69,72,36,0,0,0,0,0,0,0,0,0,0
1913,13,30034,主教,2338,219,109,5,39,77,79,39,0,0,0,0,0,0,0,0,0,0
1914,14,30034,主教,2555,243,122,5,42,84,88,42,0,0,0,0,0,0,0,0,0,0
1915,15,30034,主教,3178,314,157,5,45,90,95,45,0,0,0,0,0,0,0,0,0,0
1916,16,30034,主教,3448,345,173,5,48,98,101,48,0,0,0,0,0,0,0,0,0,0
1917,17,30034,主教,3733,378,189,5,51,105,110,51,0,0,0,0,0,0,0,0,0,0
1918,18,30034,主教,4033,413,207,5,54,112,117,54,0,0,0,0,0,0,0,0,0,0
1919,19,30034,主教,4349,450,225,5,57,121,125,57,0,0,0,0,0,0,0,0,0,0
1920,20,30034,主教,5787,572,286,5,60,145,154,60,0,0,0,0,0,0,0,0,0,0
1921,21,30034,主教,6200,618,309,5,63,155,162,63,0,0,0,0,0,0,0,0,0,0
1922,22,30034,主教,6631,667,333,5,66,165,172,66,0,0,0,0,0,0,0,0,0,0
1923,23,30034,主教,7080,718,359,5,69,173,180,69,0,0,0,0,0,0,0,0,0,0
1924,24,30034,主教,7548,771,385,5,72,183,191,72,0,0,0,0,0,0,0,0,0,0
1925,25,30034,主教,8877,919,459,5,75,194,201,75,0,0,0,0,0,0,0,0,0,0
1926,26,30034,主教,9418,982,491,5,78,202,211,78,0,0,0,0,0,0,0,0,0,0
