id,name,atlas,big_icon,icon,icon_shelf,type,sub_type,desc,sort,level,unlock_show_type,unlock_show_val,unlock_type,unlock_val_01,unlock_val_02,unlock_dec,activate_drawing,artisan_id,artisan_lv,production_artisan_exp,speed_up_energy,make_integral,speed_up_diamond,production_time,material_id,material_num,delete_material_id,delete_material_num,component1_type,component1_id,component1_num,component2_type,component2_id,component2_num,progress1_reward_type,progress1_reward_id,progress1_reward_val,progress1_exp,progress1_dec,progress1_blueprint,progress2_reward_type,progress2_reward_id,progress2_reward_val,progress2_exp,progress2_dec,progress2_blueprint,progress3_reward_type,progress3_reward_id,progress3_reward_val,progress3_exp,progress3_dec,progress3_blueprint,progress4_reward_type,progress4_reward_id,progress4_reward_val,progress4_exp,progress4_dec,progress4_blueprint,progress5_reward_type,progress5_reward_id,progress5_reward_val,progress5_exp,progress5_dec,progress5_blueprint,star1_reward_type,star1_reward_id,star1_reward_val,star1_item_num,star1__dec,star2_reward_type,star2_reward_id,star2_reward_val,star2_item_num,star2__dec,star3_reward_type,star3_reward_id,star3_reward_val,star3_item_num,star3__dec
v:number,v:string,v:string,v:string,v:string,v:string,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,list:number,list:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string
装备ID,装备类别名称,图集,大图标url,UI对应图标,货架对应图标,大类别,小类别,装备说明,序号,等级,前端显示解锁条件类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-宝箱获得，4-转盘获得，5-七日目标完成获得，6-礼包获得,前端显示解锁条件,解锁类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-通过获得图纸解锁,解锁条件1,解锁条件2,解锁说明文字,激活消耗图纸数量,所需员工ID,所需员工等级,制造工匠获得经验,加速能量与时间兑换比例1能量=X秒(改为总消耗能量),巧匠大赛积分,加速消耗钻石(已废弃，改用公式计算),制作时间-秒,消耗材料ID,消耗材料数量,删除返回材料ID,删除返回材料数量,消耗配件1类型,消耗配件1id,消耗配件1数量,消耗配件2类型,消耗配件2id,消耗配件2数量,物品进度1奖励_类型,物品进度1奖励_id,物品进度1奖励_效果值,物品进度1_制作数量,物品进度1_文字说明,物品进度1_奖励图纸数量,物品进度2奖励_类型,物品进度2奖励_id,物品进度2奖励_效果值,物品进度2_制作数量,物品进度2_文字说明,物品进度2_奖励图纸数量,物品进度3奖励_类型,物品进度3奖励_id,物品进度3奖励_效果值,物品进度3_制作数量,物品进度3_文字说明,物品进度3_奖励图纸数量,物品进度4奖励_类型,物品进度4奖励_id,物品进度4奖励_效果值,物品进度4_制作数量,物品进度4_文字说明,物品进度4_奖励图纸数量,物品进度5奖励_类型,物品进度5奖励_id,物品进度5奖励_效果值,物品进度5_制作数量,物品进度5_文字说明,物品进度5_奖励图纸数量,升星1奖励_类型,升星1奖励_id,升星1奖励_效果值（触发概率=X/10000）,升星1_需要材料数量,升星1_文字说明,升星2奖励_类型,升星2奖励_id,升星2奖励_效果值（触发概率=X/10000）,升星2_需要材料数量,升星2_文字说明,升星3奖励_类型,升星3奖励_id,升星3奖励_效果值（触发概率=X/10000）,升星3_需要材料数量,升星3_文字说明
15130,艾克斯顿裤甲,Equip_Icon01_atlas,icon_15130,icon_15130,icon_15130,2,14,不影响你活动的同时，有一部分区域还能阻挡子弹,13,5,6,-1,3,175130,1,通过购买礼包获得,0,3:5,13:3,225,436,165,12,2184,20003:20007,80:16,20003:20007,8:1,2,30008,6,,,,4,0,25,9,制作耗时,1,1,20003,15,22,资源节省,1,2,30008,2,40,节约配件,1,5,0,125,60,售价提升,1,8,0,2,100,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
15080,武装裤甲,Equip_Icon01_atlas,icon_15080,icon_15080,icon_15080,2,14,动感十足的裤甲,8,6,3,4,3,175080,1,开启稀有保险柜获得,0,3:5,15:11,300,515,296,12,4200,20003:20004:20007,113:28:29,20003:20004:20007,11:2:2,2,30011,5,2,30005,2,4,0,25,10,制作耗时,1,1,20003,23,24,资源节省,1,5,0,125,44,售价提升,1,1,20004,6,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
15150,盛宴短裤,Equip_Icon02_atlas,icon_15150,icon_15150,icon_15150,2,14,收拾收拾，准备出发去参加晚宴,15,6,4,-1,3,175150,1,通过参与活动获得,0,3:5,15:11,300,515,296,12,5500,20003:20004:20007,130:40:35,20003:20004:20007,13:4:3,2,30011,6,2,30005,4,4,0,25,10,制作耗时,1,1,20003,23,24,资源节省,1,5,0,125,44,售价提升,1,1,20004,6,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
15140,恐怖护腿,Equip_Icon02_atlas,icon_15140,icon_15140,icon_15140,2,14,恐怖到丧尸见到都会吓尿的程度,14,8,4,-1,3,175140,1,通过参与活动获得,0,3:5,22:18,608,925,896,12,17500,20003:20007:20009,245:64:16,20003:20007:20009,24:6:1,2,30016,8,2,30010,6,4,0,25,11,制作耗时,1,1,20003,40,28,资源节省,1,1,20007,12,50,资源节省,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
15160,杀戮忍者护腿,Equip_Icon02_atlas,icon_15160,icon_15160,icon_15160,2,14,天空部队的专属裤甲，防御力不错的同时行动也很方便,16,9,4,-1,3,175160,1,通过参与活动获得,0,3:5,24:20,713,1065,1224,12,19500,20003:20007:20009,270:80:21,20003:20007:20009,27:8:2,2,30020,10,2,30018,7,4,0,25,10,制作耗时,1,1,20003,49,26,资源节省,1,1,20007,15,46,资源节省,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
15180,凛冬狩猎裤,Equip_Icon02_atlas,icon_15180,icon_15180,icon_15180,2,14,穿起来温暖舒适，被雪覆盖也不会冻腿,18,5,4,-1,3,175180,1,通过参与制作大赛活动获得,0,3:5,14:10,240,450,246,12,3000,20003:20004:20007,90:20:5,20003:20004:20007,9:2:1,2,30008,6,2,30005,4,4,0,25,10,制作耗时,1,1,20003,23,24,资源节省,1,2,30008,2,40,节约配件,1,5,0,125,60,售价提升,1,8,0,2,100,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
16010,防爆腿甲,Equip_Icon01_atlas,icon_16010,icon_16010,icon_16010,2,15,非常敏捷，可以闪避大部分攻击,1,1,2,15010,2,15010,8,制作牛仔裤达到X8可解锁,1,1,1,2,15,1,11,15,20001,5,20001,1,,,,,,,7,16020,1,7,解锁图纸,1,5,0,150,18,售价提升,1,1,20001,1,32,资源节省,1,8,0,2,50,高品质概率,1,8,0,3,80,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
16020,猩红腿甲,Equip_Icon01_atlas,icon_16020,icon_16020,icon_16020,2,15,与传统裤子相比大幅增强了防御,2,2,2,16010,2,16010,7,制作防爆腿甲达到X7可解锁,2,1,2,7,40,10,12,60,20001,9,20001,1,,,,,,,4,0,25,9,制作耗时,1,7,16030,1,20,解锁图纸,1,5,0,150,36,售价提升,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
16030,音速腿甲,Equip_Icon01_atlas,icon_16030,icon_16030,icon_16030,2,15,穿上去，你会觉得自己能跑得很快,3,3,2,16020,2,16020,20,制作猩红腿甲达到X20可解锁,3,1,3,19,70,16,12,150,20001:20003,14:9,20001:20003,1:1,2,30003,2,,,,5,0,125,7,售价提升,1,4,0,25,18,制作耗时,1,7,16040,1,32,解锁图纸,1,1,20001,3,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
16040,堡垒腿甲,Equip_Icon01_atlas,icon_16040,icon_16040,icon_16040,2,15,厚重的外表，强大的防御,4,4,2,16030,2,16030,32,制作音速腿甲达到X32可解锁,6,1,7,63,165,35,12,490,20001:20003,26:15,20001:20003,2:1,2,30005,3,,,,5,0,125,8,售价提升,1,1,20001,6,20,资源节省,1,7,16050,1,36,解锁图纸,1,4,0,25,55,制作耗时,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
16050,骑士腿甲,Equip_Icon01_atlas,icon_16050,icon_16050,icon_16050,2,15,钢铁制造的腿甲，骑士的首选,5,5,2,16040,2,16040,36,制作堡垒腿甲达到X36可解锁,10,1:3,11:1,139,295,81,12,1290,20001:20005,49:12,20001:20005,4:1,2,30009,3,,,,4,0,25,9,制作耗时,1,1,20001,12,22,资源节省,1,7,16060,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
16060,战神腿甲,Equip_Icon01_atlas,icon_16060,icon_16060,icon_16060,2,15,结实厚重的腿甲，穿上它能给人勇气,6,6,2,16050,2,16050,40,制作骑士腿甲达到X40可解锁,15,1:7,14:10,218,420,276,12,2400,20001:20004:20005,85:21:13,20001:20004:20005,8:2:1,2,30011,2,2,30007,3,4,0,25,9,制作耗时,1,1,20001,20,22,资源节省,1,7,16080,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
16080,背叛者腿甲,Equip_Icon01_atlas,icon_16080,icon_16080,icon_16080,2,15,背叛者的腿甲，上面有被它主人抛弃的亡灵,8,7,2,16060,2,16060,40,制作战神腿甲达到X40可解锁,25,1:3,17:13,353,620,379,12,6000,20001:20003:20005,141:70:36,20001:20003:20005,14:7:3,2,30013,3,2,30014,2,4,0,25,10,制作耗时,1,1,20001,28,24,资源节省,1,7,16090,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
16090,帝国腿甲,Equip_Icon01_atlas,icon_16090,icon_16090,icon_16090,2,15,帝国制式腿甲,9,8,2,16080,2,16080,44,制作背叛者腿甲达到X44可解锁,35,1:3,22:18,518,860,771,12,12000,20001:20005:20010,199:57:8,20001:20005:20010,21:5:1,1,3042,1,2,30018,4,4,0,25,11,制作耗时,1,1,20001,43,28,资源节省,1,7,16100,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
16100,森林守卫腿甲,Equip_Icon02_atlas,icon_16100,icon_16100,icon_16100,2,15,轻便的腿甲，方便人们在复杂地形中行走,10,9,2,16090,2,16090,50,制作帝国腿甲达到X50可解锁,45,1:3,24:20,675,1065,1224,12,17400,20001:20005:20010,244:67:13,20001:20005:20010,24:6:1,2,30021,5,2,30016,8,4,0,25,10,制作耗时,1,1,20001,49,26,资源节省,1,7,16120,1,46,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
16120,末世黎明动力腿甲,Equip_Icon02_atlas,equip_hutui,equip_hutui,equip_hutui,2,15,厚重的腿甲，可在机械动力的支持下，显得动感时足,12,10,2,16100,2,16100,46,制作森林守卫腿甲达到X46可解锁,45,1:3,27:23,848,2335,1909,12,30000,20001:20005:20010,290:82:22,20001:20005:20010,29:8:2,2,30023,5,2,30019,4,4,0,20,10,制作耗时,1,1,20001,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
16160,毁灭腿甲,Equip_Icon01_atlas,icon_16160,icon_16160,icon_16160,2,15,毁灭者所遗留的装甲，拥有不俗的防护的同时，还不影响你的机动,16,5,6,-1,3,176160,1,通过购买礼包获得,0,1:3,11:5,165,335,101,,1650,20001:20007,60:12,20001:20007,6:1,2,30007,4,,,,4,0,25,9,制作耗时,1,1,20001,12,22,资源节省,1,5,0,125,40,售价提升,1,4,0,10,60,制作耗时,1,8,0,2,100,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
16070,鬼魅腿甲,Equip_Icon01_atlas,icon_16070,icon_16070,icon_16070,2,15,轻便的推荐，利于在战场上隐蔽杀敌,7,6,3,4,3,176070,1,开启稀有保险柜获得,0,1:7,15:11,300,515,296,12,4200,20001:20005,113:29,20001:20005,11:2,2,30011,2,2,30012,2,4,0,25,10,制作耗时,1,1,20001,23,24,资源节省,1,5,0,125,44,售价提升,1,1,20005,3,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
16150,士官长腿甲,Equip_Icon01_atlas,icon_16150,icon_16150,icon_16150,2,15,仿制士官长的同款装甲，厚实的装甲是你的安全保证,15,7,6,-1,3,176150,1,通过参与活动获得,0,1:3,19:15,459,806,702,12,7800,20001:20003:20005,183:91:47,20001:20003:20005,18:9:4,2,30013,5,2,30014,4,4,0,25,10,制作耗时,1,1,20001,28,24,资源节省,1,2,30014,2,40,节约配件,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
16170,能量腿甲,Equip_Icon02_atlas,icon_16170,icon_16170,icon_16170,2,15,炙热的火焰代表着躁动的内心,17,8,4,-1,3,176170,1,通过参与活动获得,0,1:3,22:18,518,860,771,12,16000,20001:20005:20010,222:68:16,20001:20005:20010,22:6:1,1,3042,1,2,30051,6,4,0,25,11,制作耗时,1,1,20001,43,28,资源节省,1,1,20005,13,50,资源节省,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
16110,遗迹骑士腿甲,Equip_Icon02_atlas,icon_16110,icon_16110,icon_16110,2,15,有些斑驳的腿甲，穿上后似乎能感受到远古骑士的美德,11,9,4,-1,3,176110,1,幸运转盘获得,0,1:3,25:21,773,1065,1589,12,21600,20001:20005:20010,259:72:16,20001:20005:20010,25:7:1,2,30010,5,,,,4,0,25,10,制作耗时,1,1,20001,52,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,14,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
16130,烈焰腿甲,Equip_Icon02_atlas,equip_hutui,equip_hutui,equip_hutui,2,15,有着烈焰花纹的腿甲，强大的防御令敌人感到无力,13,10,4,-1,3,176130,1,幸运转盘获得,0,1:3,27:23,900,2335,2240,12,32200,20001:20005:20010,290:82:22,20001:20005:20010,29:8:2,2,30023,4,2,30018,3,4,0,20,10,制作耗时,1,1,20001,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
16140,至臻腿甲,Equip_Icon02_atlas,equip_hutui,equip_hutui,equip_hutui,2,15,至臻至上，无与伦比的防护力,14,10,4,-1,3,176140,1,幸运转盘获得,0,1:3,27:23,900,2335,2180,12,31800,20001:20005:20010,300:95:30,20001:20005:20010,30:9:3,2,30022,5,2,30020,4,4,0,20,10,制作耗时,1,1,20001,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
16190,金伯利动力腿甲,Equip_Icon02_atlas,icon_16190,icon_16190,icon_16190,2,15,看似厚重实际轻巧，需用能源驱动,19,8,6,-1,3,176190,1,通过购买礼包获得,0,1:3,23:19,624,960,1035,12,17100,20001:20005:20010,236:68:15,20001:20005:20010,23:6:1,2,30018,6,2,30051,7,4,0,25,11,制作耗时,1,1,20001,43,28,资源节省,1,2,30051,2,50,节约配件,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,85,双倍快乐|有几率制作暴击X2件,3,0,2,170,超凡制作|有几率制作出超凡装备
17010,洞洞鞋,Equip_Icon01_atlas,icon_17010,icon_17010,icon_17010,2,16,潮流拖鞋，但是现在好像感觉有点冷...,1,1,1,4,1,4,1,获得工人左纳后解锁,0,4,1,2,15,1,11,15,20003,5,20003,1,,,,,,,7,18010,1,11,解锁图纸,1,7,17030,1,21,解锁图纸,1,5,0,150,32,售价提升,1,8,0,2,50,高品质概率,1,8,0,3,80,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
17030,运动鞋,Equip_Icon01_atlas,icon_17030,icon_17030,icon_17030,2,16,穿上后能够增加人的弹跳力,3,2,2,17010,2,17010,21,制作洞洞鞋达到X21可解锁,1,4,2,7,40,10,12,60,20003,9,20003,1,,,,,,,5,0,150,8,售价提升,1,7,17040,1,20,解锁图纸,1,1,20003,2,36,资源节省,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
17040,拉丁舞鞋,Equip_Icon01_atlas,icon_17040,icon_17040,icon_17040,2,16,拉丁舞专用舞鞋，能够增加人的魅力,4,3,2,17030,2,17030,20,制作运动鞋达到X20可解锁,3,4,2,19,70,16,12,150,20003,14,20003,1,2,30001,2,,,,5,0,150,6,售价提升,1,4,0,25,16,制作耗时,1,7,17050,1,28,解锁图纸,1,1,20003,3,45,资源节省,1,8,0,2,70,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
17050,荒野皮鞋,Equip_Icon01_atlas,icon_17050,icon_17050,icon_17050,2,16,厚重的皮鞋，能够保护人们在荒野中的脚,5,4,2,17040,2,17040,28,制作拉丁舞鞋达到X28可解锁,6,4,6,63,165,35,12,450,20003,26,20003,2,1,22021,1,2,30005,2,5,0,125,7,售价提升,1,4,0,25,18,制作耗时,1,7,17060,1,32,解锁图纸,1,1,20003,5,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
17060,拦路者鞋,Equip_Icon01_atlas,icon_17060,icon_17060,icon_17060,2,16,强盗专属的鞋子,6,5,2,17050,2,17050,32,制作荒野皮鞋达到X32可解锁,10,4,9,117,260,93,12,1020,20003:20004:20007,41:10:8,20003:20004:20007,4:1:1,2,30007,3,,,,4,0,25,8,制作耗时,1,1,20003,8,20,资源节省,1,7,17070,1,36,解锁图纸,1,5,0,125,55,售价提升,1,8,0,2,85,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
17070,气垫鞋,Equip_Icon01_atlas,icon_17070,icon_17070,icon_17070,2,16,穿上后，能减少人走路的疲惫感,7,6,2,17060,2,17060,36,制作拦路者鞋达到X36可解锁,15,4:3,13:1,218,420,276,12,2400,20003:20004:20007,85:21:21,20003:20004:20007,8:2:2,2,30011,3,2,30005,2,4,0,25,9,制作耗时,1,1,20003,17,22,资源节省,1,7,17080,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
17080,刺头靴,Equip_Icon01_atlas,icon_17080,icon_17080,icon_17080,2,16,鞋头有尖刺，是有一定攻击性的鞋子,8,7,2,17070,2,17070,40,制作气垫鞋达到X40可解锁,25,4:3,16:12,315,565,319,12,4800,20003:20007,127:33,20003:20007,12:3,1,17031,1,2,30013,4,4,0,25,10,制作耗时,1,1,20003,25,24,资源节省,1,7,17090,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
17090,生化步兵鞋,Equip_Icon01_atlas,icon_17090,icon_17090,icon_17090,2,16,厚重的鞋子能够保护人免遭感染,9,8,2,17080,2,17080,44,制作刺头靴达到X44可解锁,35,4:3,21:17,518,860,771,12,13200,20003:20007:20009,199:51:7,20003:20007:20009,19:5:1,2,30017,5,2,30008,4,4,0,25,11,制作耗时,1,1,20003,40,28,资源节省,1,7,17110,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
17110,铆钉鞋,Equip_Icon02_atlas,icon_17110,icon_17110,icon_17110,2,16,鞋底带有独特的钉子，方便攀爬和在冰上行走,11,9,2,17090,2,17090,50,制作生化步兵鞋达到X50可解锁,45,4:3,24:20,675,1065,1224,12,17400,20003:20007:20009,244:67:13,20003:20007:20009,24:6:1,2,30020,5,2,30016,5,4,0,25,10,制作耗时,1,1,20003,49,26,资源节省,1,7,17130,1,46,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
17130,灵魂收集者的鞋,Equip_Icon02_atlas,equip_xiezi,equip_xiezi,equip_xiezi,2,16,略显夸张的造型，掩盖不住舞者波折的一生,13,10,2,17110,2,17110,46,制作铆钉鞋达到X46可解锁,45,4:3,27:23,848,2335,1909,12,30000,20003:20007:20009,290:82:22,20003:20007:20009,29:8:2,2,30022,4,2,30019,4,4,0,20,10,制作耗时,1,1,20003,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20007,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
17020,板鞋,Equip_Icon01_atlas,icon_17020,icon_17020,icon_17020,2,16,不太透气的板鞋,2,1,3,1,3,177020,1,开启军用补给箱获得,0,4,2,7,40,11,12,60,20003,9,20003,1,,,,,,,5,0,150,8,售价提升,1,1,20003,2,20,资源节省,1,4,0,25,36,制作耗时,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
17140,足球鞋,Equip_Icon01_atlas,icon_17140,icon_17140,icon_17140,2,16,穿上它，感觉自己能把炸弹踢到对方的口袋里,14,3,6,-1,3,177140,1,开启军用补给箱获得,0,4,3,27,90,21,,380,20003:20004,16:8,20003:20004,1:1,,,,,,,5,0,150,7,售价提升,1,4,0,20,18,制作耗时,1,1,20003,3,32,资源节省,1,4,0,20,50,制作耗时,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
17150,滑轮鞋,Equip_Icon01_atlas,icon_17150,icon_17150,icon_17150,2,16,只要轮子不坏掉，你能一直滑行下去,15,5,3,3,3,177150,1,开启保险柜获得,0,4,10,152,338,125,12,1400,20003:20004:20007,54:13:10,20003:20004:20007,5:1:1,2,30007,5,,,,4,0,25,10,制作耗时,1,1,20003,10,22,资源节省,1,1,20003,10,36,资源节省,1,5,0,125,60,售价提升,1,8,0,2,90,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
17170,盛宴袜鞋,Equip_Icon02_atlas,icon_17170,icon_17170,icon_17170,2,16,只有正式场合才会穿的鞋,17,6,4,-1,3,177170,1,通过参与活动获得,0,4:3,13:1,218,420,276,12,3000,20003:20004:20007,95:35:31,20003:20004:20007,9:3:3,2,30011,5,2,30005,4,4,0,25,9,制作耗时,1,1,20003,17,22,资源节省,1,1,20004,8,40,资源节省,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
