id,equipment_id,equipment_name,type,sort,sort_name,level,slot1_data,slot2_data,slot3_data,slot4_data,slot5_data,slot6_data,slot7_data,slot8_data,slot9_data,slot10_data,slot11_data,slot12_data
4515,24060,复古的耳机,4,22,icon_24060,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4516,24060,复古的耳机,4,22,icon_24060,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4517,24060,复古的耳机,4,22,icon_24060,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4518,24070,士兵的铭牌,4,22,icon_24070,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4519,24070,士兵的铭牌,4,22,icon_24070,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4520,24070,士兵的铭牌,4,22,icon_24070,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4521,24080,精致的打火机,4,22,icon_24080,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4522,24080,精致的打火机,4,22,icon_24080,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4523,24080,精致的打火机,4,22,icon_24080,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4524,24090,银制子弹,4,22,icon_24090,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4525,24090,银制子弹,4,22,icon_24090,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4526,24090,银制子弹,4,22,icon_24090,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4527,24150,便携酒壶,4,22,icon_24150,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4528,24150,便携酒壶,4,22,icon_24150,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4529,24150,便携酒壶,4,22,icon_24150,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4530,24160,荣誉勋章,4,22,icon_24160,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4531,24160,荣誉勋章,4,22,icon_24160,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4532,24160,荣誉勋章,4,22,icon_24160,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4533,24100,黑金十字架,4,22,icon_24100,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4534,24100,黑金十字架,4,22,icon_24100,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4535,24100,黑金十字架,4,22,icon_24100,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4536,24110,冠军的奖杯,4,22,icon_24110,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4537,24110,冠军的奖杯,4,22,icon_24110,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4538,24110,冠军的奖杯,4,22,icon_24110,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4539,24120,新人的对戒,4,22,icon_24120,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4540,24120,新人的对戒,4,22,icon_24120,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4541,24120,新人的对戒,4,22,icon_24120,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4600,25010,木板盾,4,23,icon_25010,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4601,25010,木板盾,4,23,icon_25010,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4602,25010,木板盾,4,23,icon_25010,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4603,25020,远古铁盾,4,23,icon_25020,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4604,25020,远古铁盾,4,23,icon_25020,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4605,25020,远古铁盾,4,23,icon_25020,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4606,25030,全钢盾牌,4,23,icon_25030,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4607,25030,全钢盾牌,4,23,icon_25030,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4608,25030,全钢盾牌,4,23,icon_25030,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4609,25040,劫掠者盾牌,4,23,icon_25040,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4610,25040,劫掠者盾牌,4,23,icon_25040,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4611,25040,劫掠者盾牌,4,23,icon_25040,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4612,25050,狂暴盾牌,4,23,icon_25050,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4613,25050,狂暴盾牌,4,23,icon_25050,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4614,25050,狂暴盾牌,4,23,icon_25050,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4615,25060,链条大盾,4,23,icon_25060,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4616,25060,链条大盾,4,23,icon_25060,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4617,25060,链条大盾,4,23,icon_25060,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4618,25070,拦截盾牌,4,23,icon_25070,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4619,25070,拦截盾牌,4,23,icon_25070,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4620,25070,拦截盾牌,4,23,icon_25070,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4621,25080,合金盾牌大盾,4,23,icon_25080,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4622,25080,合金盾牌大盾,4,23,icon_25080,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4623,25080,合金盾牌大盾,4,23,icon_25080,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4624,25140,战术护盾,4,23,icon_25140,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4625,25140,战术护盾,4,23,icon_25140,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4626,25140,战术护盾,4,23,icon_25140,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4627,25150,荒漠盾,4,23,icon_25150,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4628,25150,荒漠盾,4,23,icon_25150,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4629,25150,荒漠盾,4,23,icon_25150,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4630,25160,防爆盾,4,23,icon_25160,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4631,25160,防爆盾,4,23,icon_25160,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4632,25160,防爆盾,4,23,icon_25160,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4633,25170,力场盾,4,23,icon_25170,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4634,25170,力场盾,4,23,icon_25170,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4635,25170,力场盾,4,23,icon_25170,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4636,25090,暗金大盾,4,23,icon_25090,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4637,25090,暗金大盾,4,23,icon_25090,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4638,25090,暗金大盾,4,23,icon_25090,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4639,25100,冰结大盾,4,23,icon_25100,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4640,25100,冰结大盾,4,23,icon_25100,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4641,25100,冰结大盾,4,23,icon_25100,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4642,25110,喷火龙大盾,4,23,icon_25110,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4643,25110,喷火龙大盾,4,23,icon_25110,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4644,25110,喷火龙大盾,4,23,icon_25110,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4645,25120,压碎大盾,4,23,icon_25120,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4646,25120,压碎大盾,4,23,icon_25120,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4647,25120,压碎大盾,4,23,icon_25120,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
4648,25180,金伯利彩钻盾牌,4,23,icon_25180,1,,,,0.4:-0.278:0.32:0,,,,,,,,
4649,25180,金伯利彩钻盾牌,4,23,icon_25180,2,,,,0.4:-0.6:0.478:0,,,,0.4:-0.016:0.37:0,,,,
4650,25180,金伯利彩钻盾牌,4,23,icon_25180,3,,,,0.4:-0.218:0.386:0,,,,0.4:-0.522:0.575:0,,,0.4:0.411:0.441:0,
